SourceID Photons AvgX AvgY
76 39267 3686.893473 320.798915
77 38057 1064.989437 1809.895525
78 38762 3262.475388 549.009545
79 38954 1554.115829 1895.974175
80 39627 2857.881293 3325.901734
81 33164 269.581082 1188.099204
82 38781 2982.342565 656.174390
83 38285 211.947630 3360.674625
84 36603 1123.808622 994.420184
85 39374 3464.548509 2554.974425
86 37793 1654.006483 902.873971
87 37957 959.664620 2009.037490
88 34096 223.458910 1517.052440
89 39321 3447.132753 1592.997101
90 38667 1619.888148 1997.565469
91 37372 1384.390292 1201.088970
92 38860 2807.899665 1219.934071
93 35869 859.447517 1194.854220
94 39585 2832.075508 2983.732298
95 39253 2433.066772 2613.207500
96 38629 1318.467007 2595.046338
97 38532 2464.008642 532.826741
98 39242 2803.241731 2946.815274
99 39390 3550.633841 1966.154862
100 38305 2035.925101 1170.420102
