SourceID Photons AvgX AvgY
1126 15636 2112.385393 1226.768163
1127 15586 2028.610484 997.979661
1128 15634 698.910388 1120.003134
1129 15651 391.824165 2503.272315
1130 15497 2256.832097 810.992128
1131 15735 1337.799682 2505.967334
1132 15707 1297.547017 3357.780162
1133 15827 1046.792949 1512.116510
1134 15607 1315.812264 2732.997373
1135 15654 1253.903475 3614.141625
1136 15630 1154.865835 2356.997185
1137 15468 2250.814132 550.980088
1138 15639 1919.883432 3450.535648
1139 15651 2631.244202 2576.944093
1140 15652 3555.741822 792.651546
1141 15694 1872.337836 1893.970243
1142 15539 1827.768389 2985.019371
1143 15522 920.124533 2510.873985
1144 15471 2634.680758 1230.328809
1145 15561 391.121843 3303.996851
1146 15853 446.911626 1068.826342
1147 15903 2662.477080 1301.998428
1148 15795 1632.934220 1281.444888
1149 15586 921.032401 1036.004427
1150 15339 2644.693461 3647.773193
