SourceID Photons AvgX AvgY
101 19469 1905.743438 3797.062150
102 19543 1646.416262 1372.452643
103 19511 3655.968377 773.981241
104 19341 1544.106406 723.542888
105 19675 1449.816417 3041.652706
106 19365 1127.133127 3800.077563
107 19206 920.429501 2474.248256
108 19262 271.166338 2595.773544
109 19627 2219.647628 1684.121160
110 19761 2419.276858 3268.922676
111 19683 3323.988518 3584.712087
112 19715 2600.127162 3434.923054
113 19409 1002.910712 2651.759338
114 19885 2703.164345 3642.363239
115 19224 900.236319 2335.891594
116 19206 532.952671 1122.786942
117 19608 2463.788862 3239.650653
118 19225 590.909233 1210.690247
119 19130 547.125196 2946.253110
120 19734 2266.498277 3194.806273
121 19097 548.163167 982.831544
122 19407 780.405936 2340.252692
123 19223 409.126983 1485.006034
124 19658 2722.020908 2963.078747
125 19422 1260.938626 437.931006
