SourceID Photons AvgX AvgY
3851 19536 2510.314087 2628.883241
3852 19843 1049.387441 3064.982412
3853 19748 3414.224276 1003.146546
3854 20022 1498.049545 1569.082160
3855 20039 1322.860372 1193.066171
3856 19674 1554.079648 1951.678713
3857 19583 3326.930399 1930.983506
3858 19937 231.938958 1945.570547
3859 19986 694.172921 873.081407
3860 19915 441.610394 2247.780065
3861 19687 2918.864174 967.105400
3862 20073 299.506402 308.154984
3863 19648 279.032268 3645.856118
3864 19766 3448.934129 1935.645857
3865 19870 673.069804 838.027529
3866 19812 956.059459 2529.641884
3867 19926 226.514152 1118.477968
3868 19940 1357.940421 1099.182397
3869 19458 1332.353171 3167.759225
3870 19680 3056.150711 3319.122764
3871 19789 281.291930 1499.791601
3872 19973 1655.638462 1568.114304
3873 20030 1255.852022 304.594558
3874 19733 1498.686971 2350.593777
3875 19865 2458.652253 2673.324390
