SourceID Photons AvgX AvgY
1101 21845 3409.977432 3611.714168
1102 21626 357.240775 2293.956811
1103 21680 780.202445 3665.001799
1104 21750 1590.005885 1327.864874
1105 21732 2021.856479 2979.055770
1106 21681 1125.019003 1663.970020
1107 21990 351.879400 1405.869168
1108 21983 3503.344266 2969.118455
1109 21874 3337.330575 3748.983634
1110 21663 744.455846 1846.076351
1111 21957 2899.870201 748.033110
1112 21653 2014.853138 2875.004387
1113 21944 431.711493 1526.790239
1114 21943 295.961218 2373.956205
1115 22061 1720.942704 1668.086714
1116 22332 2909.126634 1842.823751
1117 21738 926.036434 1789.601481
1118 21802 1401.920191 1004.683011
1119 21963 2646.002231 1444.379547
1120 21828 926.002062 3498.202309
1121 21902 250.981737 1161.947174
1122 21978 2382.984302 1731.868050
1123 21740 450.955014 2138.020193
1124 21634 2730.000971 1283.020107
1125 21419 286.953593 3320.934031
