SourceID Photons AvgX AvgY
2851 21609 1535.138415 660.990513
2852 21238 3488.533713 2828.119644
2853 21248 1732.966632 2538.308782
2854 21429 2778.137944 1213.044146
2855 21384 1801.982791 1155.859661
2856 21412 3390.000841 600.350504
2857 21722 2645.908940 781.959580
2858 21660 714.625439 426.570222
2859 21504 2547.986514 2001.059617
2860 21297 969.991360 2655.006574
2861 21475 636.902258 3368.095041
2862 21177 2453.939982 3460.394107
2863 21702 2233.989724 415.742881
2864 21641 620.027032 621.082297
2865 21461 3044.349658 3658.988537
2866 22017 1194.000772 1733.066403
2867 21352 2543.974803 2142.035594
2868 21414 961.993135 1540.079854
2869 21693 398.834094 613.364034
2870 21396 280.089082 2603.108946
2871 21548 580.807407 2143.977353
2872 21688 338.019319 2124.095491
2873 21459 3233.082296 1236.618435
2874 21249 2082.001412 2246.352722
2875 20902 1185.521864 3581.538178
