SourceID Photons AvgX AvgY
326 20917 418.978152 1105.996701
327 20849 1605.699506 1223.838170
328 20791 457.564571 377.660430
329 21198 3457.994858 426.004953
330 21090 1959.304505 1973.004362
331 20784 224.166859 2004.137028
332 21008 343.979341 2574.659701
333 21439 3570.213863 500.004524
334 21211 2739.053604 810.908208
335 21083 2748.904663 2435.739269
336 20972 416.978972 3572.662884
337 20965 2507.996375 3327.063439
338 21420 3179.967507 1886.005369
339 21157 1997.971262 2411.009784
340 21475 3387.978859 300.063097
341 21458 1354.807950 1081.016544
342 20980 1225.975453 2736.006482
343 21010 1331.969729 2072.914612
344 21211 1914.624063 1281.072934
345 21186 3038.212735 1513.039838
346 21240 2719.423729 1385.635358
347 21271 1995.960792 1593.001598
348 20873 991.949265 2745.915345
349 21096 3076.718430 1345.907565
350 20744 2708.136329 496.990648
