SourceID Photons AvgX AvgY
3251 15643 2497.983251 3605.863325
3252 15554 1407.053684 442.994985
3253 15623 3656.475517 498.820905
3254 15729 568.049908 2987.523174
3255 15459 2377.171615 603.146969
3256 15720 3602.612150 3517.092303
3257 15758 858.954817 2469.944028
3258 15760 3127.013769 861.898541
3259 15688 457.170576 3699.798572
3260 15662 1805.930916 1799.295109
3261 15612 3407.600500 569.975596
3262 15449 640.274063 752.952683
3263 15657 1745.866769 3070.756020
3264 15585 2840.007507 2175.707924
3265 15620 3199.019590 1072.921639
3266 15732 267.012459 3177.040300
3267 15575 766.730722 2685.529823
3268 15565 2791.912111 2876.711918
3269 15473 2860.026692 2393.398695
3270 15592 425.207671 1697.961839
3271 15916 451.010618 2667.928877
3272 15823 2675.995639 317.020919
3273 15781 594.962550 1685.851847
3274 15635 1500.988935 1921.994436
3275 15351 2272.175168 3040.009446
