SourceID Photons AvgX AvgY
701 28538 2633.452519 3504.735405
702 27679 1038.057011 2144.121103
703 27752 3696.009801 1286.011314
704 27975 981.007328 3017.014549
705 28663 3109.054286 3326.540383
706 27985 1865.720279 2973.017402
707 27796 1462.953626 2269.056231
708 27723 248.007034 3251.592685
709 26213 1583.652157 791.364018
710 28369 1980.755966 3546.292784
711 28310 3075.441116 3073.058495
712 27923 1473.185080 1628.990724
713 27969 3230.020988 1577.987665
714 28343 3030.105529 1800.066366
715 27804 2907.696123 1321.006114
716 26843 424.147823 1872.187684
717 23778 300.021617 791.009673
718 28054 458.962964 3787.002816
719 28185 2996.856697 795.178748
720 28177 2358.956489 1007.030166
721 27295 1180.378934 1571.986811
722 27927 3029.006982 1461.812511
723 28073 2584.088163 1057.457272
724 28346 3205.647252 2262.981937
725 27739 3386.552435 938.943978
