SourceID Photons AvgX AvgY
2301 41128 3454.103336 1235.567983
2302 41305 3225.245733 2313.520809
2303 41632 3416.116881 3655.623319
2304 41398 641.274699 1800.015291
2305 41653 3048.510744 2241.078866
2306 41545 208.253003 2647.194416
2307 41697 933.946831 3624.105307
2308 41449 2640.037371 1163.147121
2309 41432 3518.903987 3333.951076
2310 41612 1947.120422 2278.628689
2311 41257 543.974113 1319.753254
2312 41619 450.876234 312.456931
2313 41290 688.037660 873.685880
2314 41298 1116.904378 1121.585016
2315 41576 2703.813450 2985.308567
2316 41289 1627.785100 1310.017196
2317 41661 3078.908956 2416.042438
2318 41491 462.037044 2980.853583
2319 41741 1480.895978 998.250976
2320 41687 2386.025763 2352.900161
2321 41289 2538.663131 1818.952191
2322 41285 802.168608 2470.022841
2323 41504 3145.225496 865.931621
2324 41102 2755.162960 821.950878
2325 41777 2752.114273 1224.910286
