SourceID Photons AvgX AvgY
1101 30311 3411.090957 3612.962390
1102 30043 359.094564 2295.231868
1103 29880 782.041901 3666.119645
1104 30243 1591.833647 1329.358959
1105 30421 2023.131554 2980.701949
1106 30115 1126.947734 1665.582899
1107 30130 353.760040 1407.336409
1108 29968 3504.876468 2970.832655
1109 30176 3338.894320 3750.065383
1110 30257 746.115841 1847.949466
1111 30145 2901.029623 749.983049
1112 30361 2016.134021 2876.387965
1113 30057 433.394783 1528.157301
1114 30432 297.891529 2375.202156
1115 30015 1722.394536 1669.964318
1116 30029 2910.851210 1844.143128
1117 30090 927.974344 1791.036657
1118 30226 1403.460928 1006.182988
1119 30593 2647.447521 1446.025006
1120 30437 927.922660 3499.813221
1121 29947 252.944802 1163.668514
1122 30111 2384.396134 1733.214506
1123 30610 452.853675 2139.792845
1124 30327 2731.401424 1284.932239
1125 30083 288.886115 3322.032942
