SourceID Photons AvgX AvgY
2551 41120 2092.936381 296.050608
2552 41350 3140.692866 608.853543
2553 41629 909.081049 1703.121550
2554 41435 1679.398552 2872.775673
2555 41494 3539.110450 3764.795513
2556 41490 2439.036226 3578.287804
2557 41669 568.531354 1810.807147
2558 41434 1099.182290 2134.923589
2559 41436 3502.060213 3767.868641
2560 41583 2789.035014 2594.915591
2561 41274 1644.193536 839.394510
2562 41634 1454.815992 1864.111039
2563 41213 3617.791595 2306.054400
2564 41432 2001.902008 2004.457690
2565 41494 2684.742228 917.979250
2566 41303 1036.599157 297.281796
2567 41532 309.984831 3428.145310
2568 41533 3542.144006 2175.903258
2569 41769 2398.368838 839.968302
2570 41743 1309.149654 2836.089308
2571 41207 1057.944233 3196.987575
2572 41218 3645.253870 1548.045684
2573 41425 457.220785 857.964490
2574 41121 376.567058 3373.769315
2575 41781 670.939614 709.198057
