SourceID Photons AvgX AvgY
1976 39258 3292.040017 967.019563
1977 40193 2674.099072 3270.310377
1978 40456 1428.077393 2946.806456
1979 40173 652.019192 3268.506982
1980 40504 2247.864655 3778.110779
1981 40322 1073.062795 3436.062894
1982 39774 3461.408332 1126.969050
1983 40162 3455.073204 2714.150640
1984 40074 970.010206 2306.970430
1985 40107 560.976762 2061.359289
1986 39704 2867.041255 1668.885402
1987 40239 2343.176918 1997.923010
1988 39389 1480.971185 662.172383
1989 40325 1496.864898 3767.396553
1990 39837 1439.868916 1409.791274
1991 39633 1960.889991 1417.481367
1992 40288 3023.970537 3074.182089
1993 39699 2855.685282 865.552356
1994 40148 804.977533 1396.310626
1995 40123 2796.000673 1340.115619
1996 39365 778.982548 642.795580
1997 39713 1894.996198 1454.096870
1998 39943 840.810780 2343.054453
1999 40062 2817.954096 3804.940392
2000 40431 2331.021518 2926.234300
