SourceID Photons AvgX AvgY
3751 41921 1014.053338 748.007156
3752 41723 338.465618 971.953743
3753 41562 459.817911 2117.933521
3754 41805 2350.739911 1391.759981
3755 41556 3268.196915 3403.930768
3756 41173 200.064824 3286.089768
3757 41460 2929.074578 841.191751
3758 41615 3377.015283 408.573015
3759 41531 1960.012978 2807.947629
3760 41547 2048.063663 2085.014297
3761 41509 343.131586 853.984076
3762 41494 3381.996674 1209.585024
3763 41364 3139.529373 2532.089474
3764 41647 2493.867481 1113.016544
3765 41514 1091.851159 2026.182228
3766 41210 1695.281776 3704.998156
3767 41545 648.538549 2428.994873
3768 41520 2948.976590 1116.000506
3769 41783 2387.443099 3638.583587
3770 41748 2193.662116 856.791032
3771 41496 1111.959586 3293.679198
3772 41482 1374.023866 2437.011547
3773 41341 2898.053095 1973.990155
3774 41450 943.419252 3169.662220
3775 41522 1698.020832 2240.005876
