SourceID Photons AvgX AvgY
276 38996 1304.431095 3013.100805
277 39316 2009.922729 1055.064986
278 39330 2988.372489 1459.608085
279 39042 1360.527944 2379.044414
280 39288 2650.567094 3080.997786
281 37599 570.805527 2716.973297
282 39584 3111.055831 1382.386267
283 38751 1162.829579 3297.001781
284 39230 2474.130946 3738.115575
285 38843 1351.442345 736.654172
286 38762 1833.036789 3794.974434
287 39407 2273.008044 957.079351
288 39473 3461.844603 3108.079725
289 37261 447.157779 2920.519310
290 39194 2026.003036 601.958667
291 38693 1599.136175 1191.994340
292 38396 751.742395 1749.013673
293 39561 3182.095675 375.003640
294 39836 3508.004343 967.020384
295 39411 2394.917358 1385.984243
296 39365 3140.017579 2633.955087
297 38911 1691.570944 1013.907096
298 38567 659.636710 323.904400
299 39665 3202.005042 1661.981823
300 39380 3560.008481 2297.277120
