SourceID Photons AvgX AvgY
2876 21097 3442.004124 1719.667156
2877 21104 952.859174 570.157411
2878 20634 2674.000000 3795.796016
2879 20694 3020.032618 3726.837586
2880 20980 2176.990705 1782.017159
2881 20827 2768.501657 3195.994046
2882 21368 1505.280279 1318.710408
2883 20984 1402.027068 3417.250620
2884 21096 446.914202 2282.084139
2885 21009 3349.634538 1428.121043
2886 21030 1475.974893 3153.038564
2887 20964 1975.986930 1980.870158
2888 21235 2356.991618 2300.931905
2889 21281 1878.419858 384.948499
2890 21033 3600.008606 3117.858936
2891 21646 2455.062229 1327.016724
2892 20868 795.178551 3053.005415
2893 21120 1221.997869 801.372917
2894 21320 1310.081285 809.780159
2895 21085 2093.993171 1960.052739
2896 21272 1291.995111 1134.026561
2897 21378 655.051221 1063.043737
2898 21170 2168.998819 503.829476
2899 20969 398.988936 1498.091945
2900 20419 2590.652432 3061.093491
