SourceID Photons AvgX AvgY
3276 30198 1040.899132 496.884761
3277 29947 3114.978095 3131.968277
3278 29776 2050.838158 2251.262560
3279 30155 2638.086354 2926.289338
3280 30314 3488.840668 3182.975325
3281 29945 2269.978026 2340.019903
3282 29960 3626.466389 1658.732143
3283 29806 3568.037107 2892.080621
3284 30062 1354.886368 1592.212228
3285 30050 3324.136639 1390.993977
3286 29863 3630.915849 424.103807
3287 30371 524.053011 3095.811662
3288 30050 1211.909484 733.005191
3289 30184 2512.153326 447.028426
3290 29938 1176.541753 439.313515
3291 29861 1326.974884 601.004320
3292 29951 2493.073253 1124.125405
3293 30081 3553.364582 2920.134470
3294 30489 1255.963889 757.097707
3295 30320 1546.562005 2780.644294
3296 29903 2513.128783 3232.999331
3297 30076 1204.029259 2320.805659
3298 30503 1745.750713 3501.004852
3299 30201 2662.085991 1053.960001
3300 29914 3185.999499 2542.691716
