SourceID Photons AvgX AvgY
1451 41863 358.983207 605.501445
1452 41776 1854.876340 536.627561
1453 41493 3493.414504 3516.999181
1454 41747 553.932546 1319.005342
1455 41636 1284.323374 2396.009631
1456 41230 2718.230027 1486.191050
1457 41506 252.868790 2352.552306
1458 41667 1695.983704 2428.954808
1459 41634 1972.016477 1945.000697
1460 41636 2917.995701 1427.935753
1461 41389 3655.141801 3375.999348
1462 41594 2090.977569 3447.178319
1463 41398 611.583168 3511.798758
1464 41873 1492.404748 628.025697
1465 41389 1387.948465 2894.975549
1466 41321 318.984608 1984.523148
1467 41575 2194.164209 882.649741
1468 41468 1180.932237 2081.297916
1469 41971 2430.017131 2516.015272
1470 41688 2271.892535 2014.009787
1471 41644 1501.462876 1841.672318
1472 41562 2948.995501 1059.040349
1473 41534 760.883325 1164.849256
1474 41490 265.064763 480.899470
1475 41422 570.939283 1533.005722
