SourceID Photons AvgX AvgY
1626 16650 2781.162763 601.911051
1627 14736 3355.274973 1669.228488
1628 10407 3345.385894 3713.378591
1629 10695 1425.411781 2664.755213
1630 9124 2268.826611 3557.819925
1631 8293 1014.399132 3137.133245
1632 12629 2022.897458 1900.713596
1633 12508 1462.419492 1648.506476
1634 8518 731.705565 2954.629021
1635 12293 2290.046693 2400.620272
1636 15890 2487.277596 701.149402
1637 11862 2927.745996 2849.328950
1638 9020 2355.961419 3649.993681
1639 12905 2267.323363 1961.680821
1640 6336 907.216383 3682.449337
1641 13867 2646.162039 1710.361794
1642 10454 2097.104745 3036.318634
1643 10355 255.045485 2031.992274
1644 11941 3359.380454 3079.902437
1645 11565 3040.205361 3176.001124
1646 15884 1919.737283 417.312327
1647 11815 2916.693271 2951.086162
1648 14143 1224.386340 637.400764
1649 7050 221.004397 3116.096312
1650 10374 3210.660497 3713.614131
