SourceID Photons AvgX AvgY
3176 15661 3559.896750 2304.009195
3177 15642 549.326685 609.676256
3178 15740 3365.895362 3159.287357
3179 15739 2376.997204 971.115319
3180 15549 3055.413467 1958.981285
3181 15812 3032.046420 3418.004996
3182 15742 3469.004764 986.422373
3183 15884 1977.994523 1168.610300
3184 15753 319.017584 3510.111153
3185 15730 2708.962556 783.843802
3186 15741 999.409885 3656.001461
3187 15521 2251.888087 2112.925263
3188 15731 1016.002225 3730.997839
3189 15623 3323.078474 1754.555527
3190 15695 2929.980185 1043.002867
3191 15712 2873.443865 777.784814
3192 15641 3521.656288 3360.861070
3193 15571 2836.074241 368.548584
3194 15516 1419.106857 1710.836878
3195 15604 3184.107280 1222.968726
3196 15924 2099.043205 616.670560
3197 15916 2111.988942 811.094245
3198 15841 3229.007828 2006.860741
3199 15662 3654.234772 2450.810369
3200 15386 1183.983881 1500.969193
