SourceID Photons AvgX AvgY
1901 20945 3051.908857 530.041108
1902 20759 2923.277615 647.209210
1903 21047 735.759918 2672.958854
1904 21133 1181.995599 3101.001940
1905 21122 3595.018275 2803.971972
1906 20781 1623.006689 405.587315
1907 21152 3406.603489 1182.989221
1908 21340 360.066261 2658.280928
1909 21007 1176.012282 1029.585472
1910 20781 428.005341 654.460324
1911 21198 2452.939523 1428.329842
1912 20809 1649.009179 847.970349
1913 21255 2141.008092 1783.994637
1914 21008 1169.643612 1024.981150
1915 21268 2400.002163 1532.962244
1916 21441 2004.004664 1169.047852
1917 20981 199.570087 1779.239121
1918 21117 2241.002462 1932.111427
1919 21019 1602.990865 813.981350
1920 21189 706.921233 3469.867337
1921 21307 402.001502 3042.794481
1922 21412 3530.255791 3091.368345
1923 21035 2152.996957 2097.991633
1924 21042 2720.992444 2836.893926
1925 20740 2619.031003 1551.408631
