SourceID Photons AvgX AvgY
2926 14522 3317.017146 2130.118992
2927 14570 3690.994235 3341.999451
2928 14534 293.033920 1872.216183
2929 13879 474.827005 718.009943
2930 14411 289.931441 1286.982999
2931 13449 3345.002156 1169.561306
2932 13770 816.031300 673.629412
2933 14841 1492.824877 2459.832222
2934 14450 2764.996055 2031.374948
2935 11594 3559.280231 362.889081
2936 11958 2858.644506 311.720020
2937 14319 1524.992737 1476.976884
2938 12216 2674.247790 402.524722
2939 14357 3123.872675 1852.992617
2940 12992 2075.977756 599.868534
2941 14723 2739.003464 2737.001087
2942 14037 3499.978699 1816.683836
2943 14470 3228.033587 2980.642433
2944 14715 508.977914 3442.000815
2945 12909 2356.818654 674.983732
2946 14777 267.990323 1344.282128
2947 14517 819.997382 1215.026038
2948 14763 3589.002371 3495.048432
2949 14490 1144.940442 1769.981090
2950 14356 1660.067289 2391.991014
