SourceID Photons AvgX AvgY
1576 20770 2930.979297 3298.742465
1577 20664 1615.982917 1617.005952
1578 20472 914.628175 3347.004005
1579 20682 626.005077 1764.326467
1580 20817 957.985781 1139.036509
1581 20859 2174.991083 1103.655017
1582 20876 1317.021460 2401.241809
1583 21220 2324.845664 326.724458
1584 20783 969.383005 1794.002695
1585 20898 1996.067949 1137.419705
1586 20971 1204.007963 1499.946354
1587 20716 2769.805416 1878.133810
1588 20902 701.010095 2056.994737
1589 21161 2333.406361 547.157649
1590 21242 3274.806515 1690.750400
1591 21176 1357.167784 2515.198904
1592 20835 1187.272090 1382.998224
1593 20951 2412.038375 868.022290
1594 21198 2809.928956 962.175205
1595 20668 706.004935 1695.064738
1596 20817 1612.613297 3052.040976
1597 20899 2719.965214 3647.061199
1598 20781 1203.088927 1580.062557
1599 20624 1494.263964 1880.009213
1600 20659 3127.999806 1491.046808
