SourceID Photons AvgX AvgY
3501 21856 863.797218 1233.038159
3502 21572 3603.273734 2245.002642
3503 21577 2960.574593 3395.090096
3504 21795 1538.946501 633.958614
3505 21684 1675.944890 3677.013697
3506 21679 508.206283 1281.962360
3507 21991 3191.241235 3691.149425
3508 21992 1747.107994 1962.313387
3509 21839 268.137140 969.920418
3510 21764 244.963012 809.899972
3511 21914 2457.027517 3006.414849
3512 21658 230.808939 3614.009281
3513 21929 1165.965890 2209.899129
3514 21884 991.049168 3546.739764
3515 21968 3049.028815 1686.230153
3516 22225 2637.005669 3586.003105
3517 21701 1558.037925 3745.320123
3518 21808 966.022606 1059.857942
3519 21946 214.889684 3290.004967
3520 21785 1940.297820 2987.018086
3521 21903 510.014838 3554.078893
3522 21945 2626.181818 1707.524949
3523 21680 3458.951753 2598.993450
3524 21553 2413.755486 3325.411126
3525 21374 2561.365163 2824.533686
