SourceID Photons AvgX AvgY
1026 41906 433.225218 338.388536
1027 41743 468.918597 1619.070551
1028 41696 2130.469134 3759.194119
1029 42117 2617.763397 2601.963506
1030 41898 530.790062 3516.381355
1031 41116 313.124842 422.765760
1032 41900 2882.534391 1331.163986
1033 41749 590.960502 1207.011282
1034 41831 2295.947886 1189.662284
1035 41775 248.992914 3719.999569
1036 41686 3657.992683 1582.263758
1037 41899 2445.202105 1618.631519
1038 41825 2668.740825 2389.995242
1039 41998 1574.014048 3575.462736
1040 41731 2043.975917 349.997795
1041 41536 2020.526579 503.468702
1042 41728 1901.012725 352.422666
1043 41695 1272.119894 1162.805636
1044 42103 3138.901076 935.995012
1045 42048 3246.905703 1033.004447
1046 41813 3092.946380 2143.203812
1047 41745 3217.240244 3273.019260
1048 41592 962.725596 1035.963839
1049 41872 3669.679523 2239.000645
1050 41641 1330.042890 986.086021
