SourceID Photons AvgX AvgY
1001 21625 1726.047538 513.317318
1002 21553 1921.993272 3528.083051
1003 21514 2101.068932 1997.953193
1004 21494 610.062483 1131.012236
1005 21574 2712.463892 1578.728887
1006 21525 604.904111 3739.023322
1007 21779 537.029845 1489.600808
1008 21807 1086.988123 2863.221259
1009 21651 1048.743476 1533.991640
1010 21539 3653.021449 476.970704
1011 21801 1513.005183 2842.838723
1012 21413 1050.802503 1562.009387
1013 21827 2668.701929 3723.937463
1014 21686 324.935673 1798.539011
1015 21874 2189.913230 3036.020892
1016 22041 2660.950683 406.021687
1017 21609 2407.982785 3492.286455
1018 21556 242.754129 1815.634951
1019 21705 262.770053 3345.010965
1020 21559 1198.249826 527.044343
1021 21773 2689.919120 2879.930235
1022 21816 419.593739 3281.060735
1023 21650 2975.475473 3522.554319
1024 21537 3064.707805 3326.361750
1025 21240 3533.007721 301.907674
