SourceID Photons AvgX AvgY
3926 15065 1325.984866 661.112844
3927 14689 2980.283954 2881.978283
3928 14846 1280.004378 2922.627105
3929 15160 811.001121 420.551913
3930 14787 879.005004 2503.976939
3931 15069 1486.284425 2172.881810
3932 14854 3174.109735 2463.086307
3933 14982 1559.019156 3109.961087
3934 14948 2580.315226 1269.265387
3935 15034 2495.984967 711.971930
3936 15024 943.345913 1109.028754
3937 14599 2090.441469 3419.127543
3938 14705 3145.992996 2490.054403
3939 14568 3545.029036 3216.003569
3940 14846 1742.996834 2395.479254
3941 14917 3647.036133 1537.989006
3942 14804 1870.992299 1924.044245
3943 14723 1935.985465 2322.099640
3944 14749 786.110516 2543.028409
3945 14967 1118.632458 1558.030601
3946 15017 1881.962110 3336.996737
3947 15172 3440.877669 1031.998418
3948 15172 1203.995386 1212.790997
3949 15047 1095.978135 712.035422
3950 14594 1961.002056 1795.187748
