SourceID Photons AvgX AvgY
1576 39232 2938.822441 3287.670830
1577 39525 1624.280455 1606.919722
1578 39126 923.268900 3336.012447
1579 39376 635.044240 1754.105648
1580 39683 966.839730 1129.133558
1581 39858 2183.080887 1093.716494
1582 39542 1325.937358 2390.918315
1583 40083 2332.898086 317.021505
1584 39441 978.137877 1783.830380
1585 39802 2004.705040 1127.541304
1586 39387 1212.939802 1489.681595
1587 40076 2777.629180 1868.005465
1588 39092 710.066382 2046.354395
1589 39949 2341.698290 537.776966
1590 39983 3282.190656 1680.304154
1591 39220 1365.970882 2504.859153
1592 39730 1196.038611 1372.896929
1593 39960 2420.264515 858.163263
1594 40290 2817.762869 952.477811
1595 39786 715.036194 1685.037325
1596 38912 1620.986431 3041.228901
1597 39094 2727.848672 3636.054817
1598 39489 1211.989567 1570.051812
1599 39298 1502.960049 1869.855107
1600 40209 3135.907459 1481.029396
