SourceID Photons AvgX AvgY
4026 30580 478.630379 1427.859058
4027 22822 1038.656384 3211.832399
4028 18612 1601.710133 3606.828229
4029 21107 2730.727247 2568.792533
4030 31675 2154.939542 322.555864
4031 23544 2961.006753 1923.601470
4032 22610 222.679611 3692.257541
4033 27747 1036.551591 1756.929109
4034 21998 3466.871125 2003.818802
4035 34797 970.832399 329.067678
4036 31992 1023.095586 842.924637
4037 19523 1231.491984 3655.688163
4038 26911 1091.302776 1921.006540
4039 23225 2168.671173 2474.793369
4040 23453 2203.187737 2397.868247
4041 35464 254.555014 567.063586
4042 23068 1922.315979 2701.556095
4043 23785 3673.702039 1418.464200
4044 29493 1264.286339 1263.115417
4045 26719 3219.518507 884.016243
4046 28228 1988.429715 1104.792724
4047 34796 758.967123 454.516266
4048 17460 2369.639347 3398.297709
4049 25415 1544.222546 2051.965650
4050 14089 3376.196891 3349.492299
