SourceID Photons AvgX AvgY
2601 30043 2814.006557 2549.876377
2602 29833 1264.038783 2674.402373
2603 29812 3310.232658 1189.375386
2604 30105 3239.819897 887.988673
2605 30247 607.025688 1859.036301
2606 29923 3099.682786 2009.938776
2607 30053 2368.815060 991.905101
2608 29847 1905.354240 2507.347137
2609 30090 1295.034729 345.401529
2610 30124 719.878901 1290.918105
2611 29983 2013.068339 1039.430144
2612 30150 206.763051 1545.871111
2613 29912 945.788246 2050.287577
2614 30126 3258.270033 3292.942309
2615 29834 2892.901388 1953.773547
2616 29816 2927.952073 2351.589583
2617 29959 2393.983344 620.940619
2618 30079 3541.951827 1560.099870
2619 30396 3620.909758 1454.357810
2620 30295 1937.113847 506.047037
2621 29768 3144.806772 3341.928883
2622 29850 1968.940067 2638.998827
2623 30346 1608.144599 2559.951427
2624 30087 1875.928939 3491.935786
2625 29902 1584.036519 2058.904254
