SourceID Photons AvgX AvgY
251 19106 1907.102743 1819.727887
252 19242 889.269515 1194.863424
253 19334 2816.161063 1765.442743
254 19437 2449.466481 796.011370
255 19522 2334.906055 3773.628317
256 19281 2552.087807 3082.835952
257 19079 1736.069763 3514.903087
258 18953 675.756450 979.809529
259 19317 1699.558938 2603.628566
260 19110 563.069963 3797.311617
261 19359 3181.679684 2785.949636
262 19086 1117.118464 1218.150634
263 19322 2072.166080 567.054601
264 19248 1332.115025 1686.430071
265 18929 750.947224 3279.718210
266 19671 3651.502059 3193.802908
267 18827 420.422160 1866.399639
268 19198 1609.325034 1332.979477
269 18939 1013.036380 1049.794393
270 19574 2935.771023 1786.531572
271 19439 3019.090694 3100.861516
272 19111 626.244676 659.071634
273 19271 1482.142546 2775.737844
274 18936 778.574144 647.563477
275 19685 3087.049327 3729.947828
