SourceID Photons AvgX AvgY
1026 15625 434.051456 339.004928
1027 15609 469.773080 1619.927862
1028 15775 2131.093059 3759.916387
1029 15762 2618.269319 2602.086664
1030 15564 531.574852 3516.966076
1031 15734 314.021037 423.062222
1032 15791 2883.079729 1331.965170
1033 15883 591.822641 1207.852799
1034 15643 2296.651346 1190.022566
1035 15744 249.907203 3720.337652
1036 15720 3658.720738 1582.979071
1037 15523 2446.009856 1619.012562
1038 15696 2669.240507 2390.380415
1039 15722 1574.932197 3575.977229
1040 15702 2044.770157 350.703732
1041 15730 2021.132994 504.010680
1042 15594 1901.930678 353.008593
1043 15601 1273.006923 1163.052112
1044 15505 3139.428507 936.576395
1045 15610 3247.419539 1033.800512
1046 16005 3093.554389 2143.958201
1047 16034 3218.007484 3273.758139
1048 15815 963.445337 1036.277648
1049 15694 3670.093029 2239.631133
1050 15368 1330.977746 986.943259
