SourceID Photons AvgX AvgY
2926 20113 3316.009049 2133.459554
2927 20144 3689.982427 3345.001142
2928 20024 292.386836 1875.662555
2929 19161 473.996034 721.390689
2930 20033 289.001697 1290.017721
2931 18546 3343.993691 1172.961232
2932 19131 815.264544 677.001045
2933 20442 1491.970747 2462.986107
2934 20122 2763.994036 2034.735066
2935 15883 3558.226091 366.238368
2936 16704 2857.613745 315.112668
2937 19813 1524.008833 1480.012719
2938 16993 2673.264285 405.988701
2939 19932 3122.739665 1856.033815
2940 18244 2074.992929 603.095209
2941 20607 2738.003154 2740.010627
2942 19519 3498.901378 1819.969312
2943 20215 3227.019688 2983.883799
2944 20709 508.005795 3445.004925
2945 17949 2355.876873 678.242075
2946 20118 267.028383 1347.763495
2947 20296 819.028528 1218.451320
2948 20167 3587.991471 3498.105420
2949 19977 1143.991690 1773.003804
2950 19779 1659.262956 2395.001163
