SourceID Photons AvgX AvgY
1676 20717 2740.987209 1952.685862
1677 20784 3116.997642 433.048018
1678 20620 771.954559 710.803831
1679 20677 2629.002999 1621.999226
1680 20723 2859.578584 983.228490
1681 20157 298.994890 3290.062807
1682 20915 1667.931293 1105.967774
1683 20555 1688.685624 2967.105473
1684 20673 283.841387 681.002757
1685 20701 765.928699 501.464857
1686 20570 702.830773 2722.217112
1687 20687 2966.896698 528.977474
1688 20861 538.007909 1365.004554
1689 20443 566.971775 2556.079587
1690 20437 1092.677399 3675.832510
1691 21060 1510.008072 1802.988177
1692 20243 238.988786 2699.300005
1693 20268 3247.993339 3788.219410
1694 20635 3459.984686 3505.035038
1695 20280 688.012968 2542.007396
1696 20654 1385.126658 2514.942529
1697 20533 2043.011055 3651.010374
1698 20561 3094.014202 2596.010554
1699 20383 679.980474 1966.601531
1700 19948 1931.011831 3571.954833
