SourceID Photons AvgX AvgY
376 40235 1050.074984 2350.212004
377 40759 3459.276307 3234.963738
378 40856 1446.842593 1563.987003
379 40496 1401.170387 560.094849
380 40605 815.643074 1670.831252
381 40804 2196.878639 2149.989437
382 40575 314.059569 1424.880099
383 40653 1172.912233 3293.942120
384 40842 3387.958058 431.051907
385 40834 1853.154846 3146.971617
386 40375 1085.581994 2289.946477
387 40937 2491.026748 1846.953514
388 40250 587.251727 1208.027056
389 40768 2848.151467 669.836391
390 40824 2751.799824 1408.194297
391 40587 1922.923793 2524.222904
392 40719 477.206587 533.888234
393 40440 345.902671 1369.980811
394 40885 928.132127 3221.226636
395 40950 1592.645495 1688.053309
396 40390 724.327135 689.071280
397 40644 2357.682143 1370.977094
398 40596 1251.104222 1003.918169
399 40423 2491.053880 1696.485738
400 40780 584.399485 1294.374473
