SourceID Photons AvgX AvgY
2901 37135 1841.833796 3666.729581
2902 38094 1178.007271 3193.659710
2903 39245 1028.946006 662.925901
2904 38177 3380.292192 2934.626450
2905 38703 1493.995814 2315.166395
2906 38769 1623.043875 2019.631819
2907 38016 2012.098327 3423.631261
2908 38211 3402.943105 2395.633430
2909 38347 3122.281534 2145.793647
2910 38121 809.710055 3005.531439
2911 37720 1673.982953 3110.538574
2912 38494 3624.629501 2475.666519
2913 37920 3579.869146 2724.293064
2914 39330 904.712789 548.046707
2915 38560 1696.132780 2051.028008
2916 39031 1811.912121 807.233199
2917 38372 1006.039117 2984.140884
2918 38399 364.146045 2755.769916
2919 39595 284.031443 315.981538
2920 39382 2315.881443 589.639150
2921 38115 1606.901246 2623.169067
2922 37781 2640.771075 3282.471269
2923 38403 322.052574 1922.958935
2924 37966 3648.749960 2213.051046
2925 38683 3622.980198 1712.955614
