SourceID Photons AvgX AvgY
1276 42264 307.997090 2837.031918
1277 42047 2966.973006 1256.092159
1278 41828 525.156570 321.287511
1279 42239 2117.969199 1100.159805
1280 42040 1501.251713 3706.083397
1281 41492 929.983901 2941.002651
1282 42053 2673.960478 3058.002116
1283 42075 1395.452525 371.001878
1284 42090 259.114493 2025.926206
1285 41924 1734.993345 761.010114
1286 41803 1294.960864 2820.005287
1287 42035 2021.756631 2100.677293
1288 41879 442.015593 3447.919554
1289 42153 3488.720471 958.992409
1290 41847 199.142089 360.058284
1291 41731 1123.688697 3280.966787
1292 41858 3418.997014 2313.759926
1293 41894 2707.235547 2899.666539
1294 42292 973.301121 3186.041970
1295 42085 2199.994464 1769.997101
1296 42000 2054.213690 3526.534500
1297 41815 1114.996102 3165.355231
1298 41908 1255.664455 2270.990861
1299 41900 1199.124845 1067.002888
1300 41892 3168.989473 1960.020266
