# ra 5.30091384730315553e+01 dec -2.74389488088151232e+01 rotSkyPos 2.56750753181930804e+02 MJD(TAI) 5.95801395550000016e+04
# id xmm ymm xpup ypup ra_obs dec_obs
423 -2.05739738966304685e+02 1.69911546305173175e+02 -1.99367586514065248e-02 1.64649061372062477e-02 5.43278401061969660e+01 -2.65372767044046292e+01
424 -2.05743343926262042e+02 1.76911545376906247e+02 -1.99366881115385711e-02 1.71428646788873186e-02 5.43701848347984154e+01 -2.65457836973843726e+01
425 -2.12732528118123071e+02 1.55907943201749703e+02 -2.06146720305983612e-02 1.51081320026649046e-02 5.42526322112984900e+01 -2.64823471458533000e+01
426 -2.12736133078080400e+02 1.62907942273482774e+02 -2.06146222172029769e-02 1.57861555418851614e-02 5.42949566319302122e+01 -2.64908766673003235e+01
427 -2.12739738038037757e+02 1.69907941345215846e+02 -2.06145549238192574e-02 1.64641388635523925e-02 5.43372836675663109e+01 -2.64993939952254287e+01
428 -2.12743342997995114e+02 1.76907940416948890e+02 -2.06144701559142461e-02 1.71420802487992144e-02 5.43796131658912145e+01 -2.65078990967390276e+01
429 -2.19732527189856114e+02 1.55904338241792374e+02 -2.12924425898075240e-02 1.51073863026527158e-02 5.42620981376660154e+01 -2.64444715827765258e+01
430 -2.19736132149813471e+02 1.62904337313525417e+02 -2.12923796982537883e-02 1.57853921002265203e-02 5.43044073416350059e+01 -2.64529991001564859e+01
431 -2.19739737109770829e+02 1.69904336385258489e+02 -2.12922987548263727e-02 1.64633576868631823e-02 5.43467191403533789e+01 -2.64615144776798843e+01
432 -2.19743342069728158e+02 1.76904335456991532e+02 -2.12921997651994779e-02 1.71412813439639732e-02 5.43890333816429745e+01 -2.64700176824691837e+01
433 -1.56230612102143226e+02 -3.09584146708409605e+02 -1.51327551696696320e-02 -2.99868318603686672e-02 5.13675356770109559e+01 -2.61920888319051990e+01
434 -1.56230255112498185e+02 -3.02584146717512567e+02 -1.51332816821426307e-02 -2.93098870095909528e-02 5.14094501904461438e+01 -2.62014122365091247e+01
435 -1.56229898122853143e+02 -2.95584146726615529e+02 -1.51337954810026893e-02 -2.86328678296240806e-02 5.14513774808194384e+01 -2.62107255921095117e+01
436 -1.56229541133208102e+02 -2.88584146735718491e+02 -1.51342965580257977e-02 -2.79557760137006395e-02 5.14933174042071258e+01 -2.62200288553173131e+01
437 -1.63230612093040264e+02 -3.09583789718764535e+02 -1.58104808956532929e-02 -2.99862172308864930e-02 5.13780342229702072e+01 -2.61544459713917092e+01
438 -1.63230255103395223e+02 -3.02583789727867497e+02 -1.58110324808808378e-02 -2.93092853683582788e-02 5.14199353945369637e+01 -2.61637639135048978e+01
439 -1.63229898113750181e+02 -2.95583789736970459e+02 -1.58115707844927421e-02 -2.86322791852617678e-02 5.14618493146066172e+01 -2.61730718574162324e+01
440 -1.63229541124105111e+02 -2.88583789746073421e+02 -1.58120957978945993e-02 -2.79552003746368592e-02 5.15037758393535796e+01 -2.61823697598076244e+01
441 -1.70230612083937302e+02 -3.09583432729119465e+02 -1.64881664509419837e-02 -2.99855772519622595e-02 5.13885267213335624e+01 -2.61168057364970636e+01
442 -1.70230255094292261e+02 -3.02583432738222427e+02 -1.64887431000341998e-02 -2.93086589453998535e-02 5.14304145219366333e+01 -2.61261182105803371e+01
443 -1.70229898104647191e+02 -2.95583432747325446e+02 -1.64893058997082308e-02 -2.86316663272644448e-02 5.14723150426136442e+01 -2.61354207372636473e+01
444 -1.70229541115002149e+02 -2.88583432756428408e+02 -1.64898548409995460e-02 -2.79546010903948712e-02 5.15142281396376589e+01 -2.61447132732999776e+01
445 -1.77230612074834312e+02 -3.09583075739474452e+02 -1.71658101211866407e-02 -2.99849119328937409e-02 5.13990131511893154e+01 -2.60791682581834579e+01
446 -1.77230255085189270e+02 -3.02583075748577414e+02 -1.71664118248748866e-02 -2.93080077498092291e-02 5.14408875518041526e+01 -2.60884752587480300e+01
447 -1.77229898095544229e+02 -2.95583075757680376e+02 -1.71669991115510623e-02 -2.86310292645211642e-02 5.14827746440704459e+01 -2.60977723627139753e+01
448 -1.77229541105899187e+02 -2.88583075766783338e+02 -1.71675719718807768e-02 -2.79539781696589301e-02 5.15246742843604935e+01 -2.61070595269054770e+01
449 -1.56248362258276671e+02 -2.67326263727713638e+02 -1.51376678337221855e-02 -2.58991270375749892e-02 5.16207878357623144e+01 -2.62481119359811217e+01
450 -1.56248138315080382e+02 -2.60326263731295796e+02 -1.51381304213010250e-02 -2.52217592795088603e-02 5.16627774473493560e+01 -2.62573732882318360e+01
451 -1.56247914371884093e+02 -2.53326263734878012e+02 -1.51385802476776479e-02 -2.45443274414988838e-02 5.17047789623944283e+01 -2.62666243312804717e+01
452 -1.56247690428687832e+02 -2.46326263738460170e+02 -1.51390173057402207e-02 -2.38668332271885601e-02 5.17467922353935421e+01 -2.62758650224582695e+01
453 -1.63248362254694484e+02 -2.67326039784517320e+02 -1.58155361558116707e-02 -2.58986037544790236e-02 5.16312045933251795e+01 -2.62104367042272841e+01
454 -1.63248138311498224e+02 -2.60326039788099536e+02 -1.58160203812281637e-02 -2.52212490362164025e-02 5.16731806924614503e+01 -2.62196929019574299e+01
455 -1.63247914368301934e+02 -2.53326039791681723e+02 -1.58164912753323977e-02 -2.45438302454517206e-02 5.17151686672243329e+01 -2.62289388417035454e+01
456 -1.63247690425105645e+02 -2.46326039795263881e+02 -1.58169488306931887e-02 -2.38663490856333947e-02 5.17571683722118578e+01 -2.62381744808628170e+01
457 -1.70248362251112326e+02 -2.67325815841321059e+02 -1.64933642508721771e-02 -2.58980585541795857e-02 5.16416151282108729e+01 -2.61727640652292131e+01
458 -1.70248138307916037e+02 -2.60325815844903218e+02 -1.64938701064367352e-02 -2.52207174455684226e-02 5.16835776858481069e+01 -2.61820151029033923e+01
459 -1.70247914364719747e+02 -2.53325815848485433e+02 -1.64943620607806672e-02 -2.45433122722204834e-02 5.17255520912901545e+01 -2.61912559338125419e+01
460 -1.70247690421523458e+02 -2.46325815852067592e+02 -1.64948401061536694e-02 -2.38658447373805462e-02 5.17675381992375776e+01 -2.62004865154199038e+01
461 -1.77248362247530139e+02 -2.67325591898124799e+02 -1.71711504024009490e-02 -2.58974914447059786e-02 5.16520194199400748e+01 -2.61350941502419438e+01
462 -1.77248138304333850e+02 -2.60325591901706957e+02 -1.71716778800966932e-02 -2.52201645153884192e-02 5.16939684071021972e+01 -2.61443400223705815e+01
463 -1.77247914361137560e+02 -2.53325591905289144e+02 -1.71721908868736860e-02 -2.45427735294225860e-02 5.17359292142571761e+01 -2.61535757389533607e+01
464 -1.77247690417941271e+02 -2.46325591908871331e+02 -1.71726894146627430e-02 -2.38653201898411625e-02 5.17779016962086942e+01 -2.61628012575197246e+01
465 -1.56264835181854266e+02 -2.25079502408243542e+02 -1.51419920763533437e-02 -2.18101023051598085e-02 5.18744099173583564e+01 -2.63037529982055709e+01
466 -1.56265542197279757e+02 -2.18079502443948599e+02 -1.51424677627483243e-02 -2.11323737084961223e-02 5.19164704913315802e+01 -2.63129464582072536e+01
467 -1.56266249212705247e+02 -2.11079502479653655e+02 -1.51429306511605168e-02 -2.04545913403223825e-02 5.19585420831995606e+01 -2.63221293522501796e+01
468 -1.56266956228130709e+02 -2.04079502515358712e+02 -1.51433807354074725e-02 -1.97767569131566019e-02 5.20006245460054402e+01 -2.63313016384512366e+01
469 -1.63264835146149210e+02 -2.25080209423669032e+02 -1.58199821583664933e-02 -2.18097479110940240e-02 5.18847390956665677e+01 -2.62660462204786107e+01
470 -1.63265542161574700e+02 -2.18080209459374089e+02 -1.58204760336822618e-02 -2.11320324025141421e-02 5.19267859883833864e+01 -2.62752348377706468e+01
471 -1.63266249177000191e+02 -2.11080209495079146e+02 -1.58209565391072525e-02 -2.04542631286083708e-02 5.19688438718005159e+01 -2.62844129407112348e+01
472 -1.63266956192425653e+02 -2.04080209530784202e+02 -1.58214236681913437e-02 -1.97764418016974780e-02 5.20109125990668915e+01 -2.62935804874780601e+01
473 -1.70264835110444153e+02 -2.25080916439094523e+02 -1.64979319607213779e-02 -2.18093750401266231e-02 5.18950618797331131e+01 -2.62283420037484447e+01
474 -1.70265542125869644e+02 -2.18080916474799579e+02 -1.64984440184115407e-02 -2.11316731912997852e-02 5.19370950622165211e+01 -2.62375257728069151e+01
475 -1.70266249141295134e+02 -2.11080916510504636e+02 -1.64989421345059263e-02 -2.04539175836031609e-02 5.19791392082187613e+01 -2.62466990791229122e+01
476 -1.70266956156720596e+02 -2.04080916546209693e+02 -1.64994263022869049e-02 -1.97761099291516515e-02 5.20211941709951375e+01 -2.62558618809350719e+01
477 -1.77264835074739096e+02 -2.25081623454520013e+02 -1.71758397650757198e-02 -2.18089836988140384e-02 5.19053782495297540e+01 -2.61906404795370342e+01
478 -1.77265542090164558e+02 -2.18081623490225070e+02 -1.71763699983184630e-02 -2.11312960812022402e-02 5.19473976928763790e+01 -2.61998193948791886e+01
479 -1.77266249105590049e+02 -2.11081623525930127e+02 -1.71768857184720312e-02 -2.04535547114484684e-02 5.19894280725735882e+01 -2.62089878990887790e+01
480 -1.77266956121015539e+02 -2.04081623561635183e+02 -1.71773869185515120e-02 -1.97757613014532263e-02 5.20314692419835936e+01 -2.62181459504654732e+01
481 -1.14013472103699939e+02 -3.09559157906643520e+02 -1.10446250877636043e-02 -2.99873758642575233e-02 5.13042545143809505e+01 -2.64191981928433925e+01
482 -1.14013507167364608e+02 -3.02559157906731343e+02 -1.10450381545866873e-02 -2.93103644131738547e-02 5.13462495119122195e+01 -2.64285522720880373e+01
483 -1.14013542231029277e+02 -2.95559157906819166e+02 -1.10454419399189322e-02 -2.86332785964668740e-02 5.13882574559565199e+01 -2.64378959952181596e+01
484 -1.14013577294693945e+02 -2.88559157906906989e+02 -1.10458364376799546e-02 -2.79561201083609323e-02 5.14302782020045299e+01 -2.64472293184285618e+01
485 -1.21013472103612116e+02 -3.09559192970308231e+02 -1.17225567562433911e-02 -2.99869522453196508e-02 5.13147866850913843e+01 -2.63815417330501774e+01
486 -1.21013507167276785e+02 -3.02559192970395998e+02 -1.17229949381050507e-02 -2.93099503575764281e-02 5.13567685165322132e+01 -2.63908903851477206e+01
487 -1.21013542230941454e+02 -2.95559192970483821e+02 -1.17234232694449787e-02 -2.86328741105357533e-02 5.13987632660238134e+01 -2.64002287319172844e+01
488 -1.21013577294606137e+02 -2.88559192970571644e+02 -1.17238417438110930e-02 -2.79557251982800285e-02 5.14407707891515926e+01 -2.64095567296238336e+01
489 -1.28013472103524293e+02 -3.09559228033972886e+02 -1.24004586104734041e-02 -2.99865032300744676e-02 5.13253129368532797e+01 -2.63438871080568049e+01
490 -1.28013507167188976e+02 -3.02559228034060709e+02 -1.24009219007449479e-02 -2.93095114744402752e-02 5.13672815726931020e+01 -2.63532303271670436e+01
491 -1.28013542230853631e+02 -2.95559228034148532e+02 -1.24013747716125548e-02 -2.86324453662103046e-02 5.14092630981261465e+01 -2.63625632917405994e+01
492 -1.28013577294518313e+02 -2.88559228034236355e+02 -1.24018172162526589e-02 -2.79553065993165678e-02 5.14512573688330832e+01 -2.63718859581127347e+01
493 -1.35013472103436470e+02 -3.09559263097637540e+02 -1.30783289306218818e-02 -2.99860288254062135e-02 5.13358332484310509e+01 -2.63062344492562161e+01
494 -1.35013507167101153e+02 -3.02559263097725363e+02 -1.30788173222934623e-02 -2.93090477704967683e-02 5.13777886592274342e+01 -2.63155722295889696e+01
495 -1.35013542230765836e+02 -2.95559263097813187e+02 -1.30792947258361620e-02 -2.86319923700688109e-02 5.14197569311644145e+01 -2.63248998061803441e+01
496 -1.35013577294430490e+02 -2.88559263097901010e+02 -1.30797611340551147e-02 -2.79548643178955669e-02 5.14617379200185567e+01 -2.63342171354360168e+01
497 -1.14009702700027916e+02 -2.67330979033731182e+02 -1.10465903082619336e-02 -2.59021445732746901e-02 5.15577810363928037e+01 -2.64754909212269460e+01
498 -1.14008568689804690e+02 -2.60330979125586850e+02 -1.10468340301508924e-02 -2.52247103209550967e-02 5.15998501989047682e+01 -2.64847881618728245e+01
499 -1.14007434679581465e+02 -2.53330979217442518e+02 -1.10470684292409260e-02 -2.45472119474232538e-02 5.16419314365428193e+01 -2.64940747856637735e+01
500 -1.14006300669358225e+02 -2.46330979309298186e+02 -1.10472935005742762e-02 -2.38696511573163878e-02 5.16840246032104531e+01 -2.65033507495157714e+01
501 -1.21009702608172262e+02 -2.67329845023507971e+02 -1.17246649115047077e-02 -2.59016656201040835e-02 5.15682403776373093e+01 -2.64378040452421104e+01
502 -1.21008568597949036e+02 -2.60329845115363639e+02 -1.17249303134222167e-02 -2.52242409595230255e-02 5.16102962068711051e+01 -2.64470961641176316e+01
503 -1.21007434587725811e+02 -2.53329845207219279e+02 -1.17251858213969374e-02 -2.45467521832882472e-02 5.16523640833354776e+01 -2.64563777173302270e+01
504 -1.21006300577502572e+02 -2.46329845299074947e+02 -1.17254314301505538e-02 -2.38692009958933749e-02 5.16944438610324610e+01 -2.64656486618610671e+01
505 -1.28009702516316622e+02 -2.67328711013284760e+02 -1.24027096710845903e-02 -2.59011647107017136e-02 5.15786936175433794e+01 -2.64001189671045928e+01
506 -1.28008568506093383e+02 -2.60328711105140428e+02 -1.24029967473990969e-02 -2.52237502127676538e-02 5.16207360840195051e+01 -2.64094059583952934e+01
507 -1.28007434495870143e+02 -2.53328711196996068e+02 -1.24032733587767525e-02 -2.45462716050630914e-02 5.16627905698388190e+01 -2.64186824352206564e+01
508 -1.28006300485646932e+02 -2.46328711288851707e+02 -1.24035394996188566e-02 -2.38687305919295031e-02 5.17048569291024904e+01 -2.64279483546271550e+01
509 -1.35009702424460954e+02 -2.67327577003061492e+02 -1.30807228649970769e-02 -2.59006418513123005e-02 5.15891407352754925e+01 -2.63624358184947560e+01
510 -1.35008568414237715e+02 -2.60327577094917160e+02 -1.30810316097475874e-02 -2.52232380867797729e-02 5.16311698095840583e+01 -2.63717176764316505e+01
511 -1.35007434404014504e+02 -2.53327577186772828e+02 -1.30813293187256076e-02 -2.45457702186844713e-02 5.16732108753568298e+01 -2.63809890711055850e+01
512 -1.35006300393791264e+02 -2.46327577278628496e+02 -1.30816159860122228e-02 -2.38682399512071923e-02 5.17152637867946368e+01 -2.63902499596284805e+01
513 -1.14056688133179193e+02 -2.25072782777171284e+02 -1.10531353612616217e-02 -2.18116094276475485e-02 5.18120081188795609e+01 -2.65311649340537627e+01
514 -1.14055253088571675e+02 -2.18072782924267926e+02 -1.10532937029855331e-02 -2.11338141209286012e-02 5.18541474016173041e+01 -2.65403990148669280e+01
515 -1.14053818043964156e+02 -2.11072783071364569e+02 -1.10534426881857394e-02 -2.04559650060628408e-02 5.18962978747066188e+01 -2.65496222215182485e+01
516 -1.14052382999356638e+02 -2.04072783218461211e+02 -1.10535823128237957e-02 -1.97780637965717203e-02 5.19384593905895997e+01 -2.65588345117132612e+01
517 -1.21056687986082551e+02 -2.25071347732563765e+02 -1.17313319397531080e-02 -2.18111591709981290e-02 5.18223883097586295e+01 -2.64934483283097926e+01
518 -1.21055252941475032e+02 -2.18071347879660408e+02 -1.17315085096640782e-02 -2.11333734902109660e-02 5.18645140928549040e+01 -2.65026775967847570e+01
519 -1.21053817896867514e+02 -2.11071348026757050e+02 -1.17316751501038725e-02 -2.04555340059911356e-02 5.19066510390079330e+01 -2.65118960426693100e+01
520 -1.21052382852259981e+02 -2.04071348173853693e+02 -1.17318318567652905e-02 -1.97776424317149327e-02 5.19487990007621292e+01 -2.65211036237290614e+01
521 -1.28056687838985908e+02 -2.25069912687956247e+02 -1.24094986311977674e-02 -2.18106904103034620e-02 5.18327622201505633e+01 -2.64557334859975484e+01
522 -1.28055252794378390e+02 -2.18069912835052889e+02 -1.24096934245938213e-02 -2.11329149281856282e-02 5.18748744741827110e+01 -2.64649579363545264e+01
523 -1.28053817749770872e+02 -2.11069912982149532e+02 -1.24098777157220386e-02 -2.04550856476222002e-02 5.19169978639883993e+01 -2.64741716156988680e+01
524 -1.28052382705163325e+02 -2.04069913129246174e+02 -1.24100515000066108e-02 -1.97772042818357002e-02 5.19591322422148849e+01 -2.64833744818563979e+01
525 -1.35056687691889266e+02 -2.25068477643348729e+02 -1.30876337117389208e-02 -2.18102031509524834e-02 5.18431298296405600e+01 -2.64180205390589791e+01
526 -1.35055252647281748e+02 -2.18068477790445371e+02 -1.30878467236408037e-02 -2.11324384400865505e-02 5.18852285252570198e+01 -2.64272401655589881e+01
527 -1.35053817602674201e+02 -2.11068477937542013e+02 -1.30880486606376831e-02 -2.04546199360349026e-02 5.19273383293756225e+01 -2.64364490726297277e+01
528 -1.35052382558066682e+02 -2.04068478084638656e+02 -1.30882395178852830e-02 -1.97767493518576330e-02 5.19694590947470658e+01 -2.64456472181573403e+01
529 -7.17958413977875551e+01 -3.09597665560574626e+02 -6.95542223930537603e-03 -2.99931367381872753e-02 5.12403770731826143e+01 -2.66462871810445456e+01
530 -7.17943014065344727e+01 -3.02597665729972675e+02 -6.95553116864809987e-03 -2.93160801666832414e-02 5.12824483975521375e+01 -2.66556824000337826e+01
531 -7.17927614152814044e+01 -2.95597665899370782e+02 -6.95563424000130315e-03 -2.86389491873826410e-02 5.13245328468293067e+01 -2.66650669594014396e+01
532 -7.17912214240283220e+01 -2.88597666068768831e+02 -6.95573144991418896e-03 -2.79617454951740750e-02 5.13666302759662088e+01 -2.66744408148871308e+01
533 -7.87958412283894631e+01 -3.09596125569321543e+02 -7.63349712289180735e-03 -2.99927140436491678e-02 5.12509540223999949e+01 -2.66086245873506506e+01
534 -7.87943012371363949e+01 -3.02596125738719593e+02 -7.63363120503498041e-03 -2.93156635910757982e-02 5.12930123645077245e+01 -2.66180144125917266e+01
535 -7.87927612458833266e+01 -2.95596125908117699e+02 -7.63375885944565964e-03 -2.86385387348866878e-02 5.13350838030182643e+01 -2.66273936289454731e+01
536 -7.87912212546302442e+01 -2.88596126077515748e+02 -7.63388008230033409e-03 -2.79613411698795764e-02 5.13771681929749349e+01 -2.66367621922208535e+01
537 -8.57958410589913854e+01 -3.09594585578068461e+02 -8.31155259065490676e-03 -2.99922659193333357e-02 5.12615251761548123e+01 -2.65709630324826911e+01
538 -8.57943010677383171e+01 -3.02594585747466510e+02 -8.31171182140623757e-03 -2.93152221551985920e-02 5.13035705060804972e+01 -2.65803474578282817e+01
539 -8.57927610764852489e+01 -2.95594585916864617e+02 -8.31186405477906363e-03 -2.86381039920057603e-02 5.13456289039073539e+01 -2.65897213250301334e+01
540 -8.57912210852321664e+01 -2.88594586086262666e+02 -8.31200928657727968e-03 -2.79609131244532849e-02 5.13877002247704766e+01 -2.65990845899666901e+01
541 -9.27958408895933076e+01 -3.09593045586815379e+02 -8.98958691885854561e-03 -2.99917923701786132e-02 5.12720905128816966e+01 -2.65333026481312615e+01
542 -9.27943008983402393e+01 -3.02593045756213485e+02 -8.98977129364276692e-03 -2.93147558638894370e-02 5.13141228007705976e+01 -2.65426816674836559e+01
543 -9.27927609070871711e+01 -2.95593045925611534e+02 -8.98994810150802355e-03 -2.86376449634765211e-02 5.13561681280624285e+01 -2.65520501794444712e+01
544 -9.27912209158340886e+01 -2.88593046095009640e+02 -8.99011733788575469e-03 -2.79604613635305727e-02 5.13982263499846823e+01 -2.65614081399617916e+01
545 -7.17465363006684669e+01 -2.67403952664026690e+02 -6.95211223110852022e-03 -2.59109691675112018e-02 5.14941052099680476e+01 -2.67029716053927366e+01
546 -7.17435753147741764e+01 -2.60403953290272284e+02 -6.95204799173134314e-03 -2.52334898639730333e-02 5.15362513887071003e+01 -2.67123095854831298e+01
547 -7.17406143288798717e+01 -2.53403953916517821e+02 -6.95197786957481821e-03 -2.45559463934115832e-02 5.15784098194089324e+01 -2.67216366428423981e+01
548 -7.17376533429855812e+01 -2.46403954542763387e+02 -6.95190186206677205e-03 -2.38783404611317106e-02 5.16205803554185039e+01 -2.67309527339545383e+01
549 -7.87465356744229013e+01 -2.67400991678132414e+02 -7.63033019923737947e-03 -2.59104460232196729e-02 5.15046120623225576e+01 -2.66652791596382492e+01
550 -7.87435746885286107e+01 -2.60400992304377951e+02 -7.63028767543948334e-03 -2.52329728503138950e-02 5.15467450922616877e+01 -2.66746120504679851e+01
551 -7.87406137026343202e+01 -2.53400992930623516e+02 -7.63023869700138642e-03 -2.45554355141269533e-02 5.15888903462006994e+01 -2.66839340696999798e+01
552 -7.87376527167400297e+01 -2.46400993556869082e+02 -7.63018326102942596e-03 -2.38778357198718705e-02 5.16310476775795451e+01 -2.66932451738826053e+01
553 -8.57465350481773498e+01 -2.67398030692238081e+02 -8.30852874654481113e-03 -2.59099008901952921e-02 5.15151129337003866e+01 -2.66275877129666583e+01
554 -8.57435740622830451e+01 -2.60398031318483675e+02 -8.30850793484049638e-03 -2.52324344195742588e-02 5.15572327849397496e+01 -2.66369155084405165e+01
555 -8.57406130763887546e+01 -2.53398031944729240e+02 -8.30848009673274684e-03 -2.45549037897397973e-02 5.15993648322227472e+01 -2.66462324834601993e+01
556 -8.57376520904944641e+01 -2.46398032570974806e+02 -8.30844522900652319e-03 -2.38773107058045525e-02 5.16415089290848996e+01 -2.66555385946386281e+01
557 -9.27465344219317842e+01 -2.67395069706343804e+02 -8.98670614711130113e-03 -2.59093337731120289e-02 5.15256078029162481e+01 -2.65898973973526260e+01
558 -9.27435734360374937e+01 -2.60395070332589398e+02 -8.98670704368380660e-03 -2.52318745763264705e-02 5.15677144456229755e+01 -2.65992200914203991e+01
559 -9.27406124501432032e+01 -2.53395070958834935e+02 -8.98670034219592635e-03 -2.45543512247207163e-02 5.16098332564239968e+01 -2.66085320161870165e+01
560 -9.27376514642488985e+01 -2.46395071585080501e+02 -8.98668603911135372e-03 -2.38767654232985016e-02 5.16519640889510043e+01 -2.66178331283300444e+01
561 -7.17705938169832507e+01 -2.25121694394777506e+02 -6.95569915862357790e-03 -2.18178323044490446e-02 5.17489276332948194e+01 -2.67589828079557321e+01
562 -7.17712098134886531e+01 -2.18121694421881188e+02 -6.95594610163645724e-03 -2.11399912853506462e-02 5.17911508178702036e+01 -2.67682348430341079e+01
563 -7.17718258099940556e+01 -2.11121694448984897e+02 -6.95618716231471111e-03 -2.04620964290371764e-02 5.18333853509510831e+01 -2.67774756900727766e+01
564 -7.17724418064994722e+01 -2.04121694476088578e+02 -6.95642233774086422e-03 -1.97841494497180657e-02 5.18756310843512836e+01 -2.67867053064616947e+01
565 -7.87705937898795696e+01 -2.25122310391282895e+02 -7.63403942422466019e-03 -2.18176924930125263e-02 5.17593330372582940e+01 -2.67212556734071001e+01
566 -7.87712097863849579e+01 -2.18122310418386604e+02 -7.63430461765821858e-03 -2.11398576479548822e-02 5.18015428964272644e+01 -2.67305029351486816e+01
567 -7.87718257828903745e+01 -2.11122310445490285e+02 -7.63456335508424459e-03 -2.04619689685795782e-02 5.18437640767672292e+01 -2.67397390603757721e+01
568 -7.87724417793957770e+01 -2.04122310472593995e+02 -7.63481563331582999e-03 -1.97840281690029145e-02 5.18859964301908931e+01 -2.67489640065375589e+01
569 -8.57705937627758743e+01 -2.25122926387788311e+02 -8.31236022013874878e-03 -2.18175341437267037e-02 5.17697322932594162e+01 -2.66835295069887408e+01
570 -8.57712097592812768e+01 -2.18122926414891992e+02 -8.31264366079973761e-03 -2.11397060461961835e-02 5.18119287971890046e+01 -2.66927719893772561e+01
571 -8.57718257557866792e+01 -2.11122926441995702e+02 -8.31292007187855835e-03 -2.04618241175191541e-02 5.18541365949652189e+01 -2.67020033867875100e+01
572 -8.57724417522920817e+01 -2.04122926469099383e+02 -8.31318944991897568e-03 -1.97838900717100946e-02 5.18963555386002326e+01 -2.67112236567280696e+01
573 -9.27705937356721790e+01 -2.25123542384293728e+02 -8.99065981858687517e-03 -2.18173572597728897e-02 5.17801253805672275e+01 -2.66458044409445662e+01
574 -9.27712097321775815e+01 -2.18123542411397409e+02 -8.99096150300352122e-03 -2.11395364831532540e-02 5.18223084994929337e+01 -2.66550421380040845e+01
575 -9.27718257286829839e+01 -2.11123542438501090e+02 -8.99125558437035427e-03 -2.04616618788318466e-02 5.18645028849512784e+01 -2.66642688016318132e+01
576 -9.27724417251883864e+01 -2.04123542465604800e+02 -8.99154205896190821e-03 -1.97837351607127315e-02 5.19067083890544652e+01 -2.66734843893958349e+01
577 -1.56199458093833044e+02 -1.82629326361072202e+02 -1.51379315103443105e-02 -1.76993586787826430e-02 5.21295423995008633e+01 -2.63597174289184615e+01
578 -1.56199892052497972e+02 -1.75629326374523629e+02 -1.51383028959752464e-02 -1.70213302015602350e-02 5.21716672664801848e+01 -2.63688476905228129e+01
579 -1.56200326011162929e+02 -1.68629326387975084e+02 -1.51386614537038344e-02 -1.63432583563957665e-02 5.22138022581245380e+01 -2.63779671340510511e+01
580 -1.56200759969827857e+02 -1.61629326401426511e+02 -1.51390071785913651e-02 -1.56651448631538945e-02 5.22559472261706901e+01 -2.63870757184292621e+01
581 -1.63199458080381589e+02 -1.82629760319737130e+02 -1.58160235165117555e-02 -1.76990574479064106e-02 5.21397899028139733e+01 -2.63219824088874716e+01
582 -1.63199892039046546e+02 -1.75629760333188585e+02 -1.58164096199726358e-02 -1.70210420863680413e-02 5.21819009262002993e+01 -2.63311081412008861e+01
583 -1.63200325997711474e+02 -1.68629760346640012e+02 -1.58167823221304106e-02 -1.63429833618912272e-02 5.22240220477044446e+01 -2.63402231073998401e+01
584 -1.63200759956376430e+02 -1.61629760360091439e+02 -1.58171416178310362e-02 -1.56648829941417982e-02 5.22661531191725999e+01 -2.63493272664659983e+01
585 -1.70199458066930163e+02 -1.82630194278402058e+02 -1.64940752247341518e-02 -1.76987412119208806e-02 5.21500308354847917e+01 -2.62842499147153603e+01
586 -1.70199892025595091e+02 -1.75630194291853513e+02 -1.64944760407369669e-02 -1.70207395392548699e-02 5.21921279863864243e+01 -2.62933711122245342e+01
587 -1.70200325984260047e+02 -1.68630194305304940e+02 -1.64948628822398878e-02 -1.63426945088736668e-02 5.22342352088750488e+01 -2.63024815955833411e+01
588 -1.70200759942924975e+02 -1.61630194318756395e+02 -1.64952357438736749e-02 -1.56646078402355900e-02 5.22763523549068907e+01 -2.63115813238291167e+01
589 -1.77199458053478736e+02 -1.82630628237067015e+02 -1.71720849151204939e-02 -1.76984099761875631e-02 5.21602651779312225e+01 -2.62465200781621704e+01
590 -1.77199892012143664e+02 -1.75630628250518441e+02 -1.71725004381541868e-02 -1.70204225653739841e-02 5.22023484275314900e+01 -2.62556367353903113e+01
591 -1.77200325970808592e+02 -1.68630628263969896e+02 -1.71729014137038255e-02 -1.63423918022879353e-02 5.22444417222045558e+01 -2.62647427304338166e+01
592 -1.77200759929473548e+02 -1.61630628277421323e+02 -1.71732878361851304e-02 -1.56643194061715577e-02 5.22865449140171918e+01 -2.62738380223858456e+01
593 -1.56233246963207534e+02 -1.40386623213918597e+02 -1.51429976277606317e-02 -1.36070544754045356e-02 5.23839482082432895e+01 -2.64144822343097943e+01
594 -1.56232322968450916e+02 -1.33386623274901922e+02 -1.51431600134501586e-02 -1.29287905442814575e-02 5.24261298852029540e+01 -2.64235538988772767e+01
595 -1.56231398973694297e+02 -1.26386623335885233e+02 -1.51433095376898412e-02 -1.22504936342596685e-02 5.24683207944402810e+01 -2.64326145014847782e+01
596 -1.56230474978937679e+02 -1.19386623396868544e+02 -1.51434461970522734e-02 -1.15721654709297749e-02 5.25105207865482768e+01 -2.64416640018855524e+01
597 -1.63233246902224209e+02 -1.40385699219162007e+02 -1.58211696082364781e-02 -1.36067008410831868e-02 5.23941199185159050e+01 -2.63767224421657573e+01
598 -1.63232322907467591e+02 -1.33385699280145303e+02 -1.58213432534109015e-02 -1.29284500509358243e-02 5.24362875963376212e+01 -2.63857898892139353e+01
