SourceID Photons AvgX AvgY
61918586240004 37443 3843.749753 26.006223
61892188104708 36435 269.983587 3006.034500
61892190141444 37166 1702.990152 2696.990690
61892190021636 37482 2888.009525 2737.305427
61918551136260 36798 2087.985054 3237.987255
61735093219332 0 -nan -nan
61918577494020 37116 2212.981895 820.045317
61918565872644 36483 103.961242 1845.049640
61892181994500 37261 2832.992620 4036.308392
61892184750084 36964 1405.070122 3569.312277
61892199726084 37375 2815.382742 1103.060361
61740566168580 37400 2781.997246 597.898984
61892197329924 36962 1213.096856 1491.081570
68450846724 36520 11.747344 3119.026561
