SourceID Photons AvgX AvgY
61892228599812 0 -nan -nan
61849991367684 36128 3779.914969 633.904562
61892224885764 36005 2991.956839 748.477267
61892213983236 36071 1043.074437 2932.714923
61918619786244 36179 410.317394 1321.026397
61892221291524 36314 3744.986204 1505.688660
61892208472068 36138 1307.195556 3979.407992
61892208591876 36216 3543.158245 3990.226889
61918611279876 35934 3142.206406 2163.042272
61892213024772 36440 811.998299 3111.851235
61918604450820 35763 332.653413 2783.670637
68473250820 36118 1350.966609 1234.868182
