SourceID Photons AvgX AvgY
61892146770948 83123 2215.339401 1633.039700
61918464035844 82526 3674.025277 3588.070923
61918458524676 82685 2339.835545 4045.456697
61892140900356 83662 483.499008 2419.199553
61892156355588 0 -nan -nan
61918500337668 83216 33.983453 170.165593
61918502973444 0 -nan -nan
67603096647684 83488 3378.203454 499.160837
61892145333252 83283 2620.696397 1846.125440
61658450124804 83972 402.983102 1099.990664
61918468348932 83422 563.196759 3109.565738
94325540868 83201 2242.945157 3919.934989
