SourceID Photons AvgX AvgY
61740347399172 44057 243.291327 1647.150805
61918543947780 44029 223.715619 382.073043
61892181515268 44010 1777.752874 629.013406
61740390530052 43866 219.022204 831.924771
61892182234116 43881 2718.011121 529.173150
61740261377028 43544 954.981031 3173.885220
61740260897796 43753 2814.937970 3226.965100
61892169175044 43496 3599.572076 2655.969514
61892166299652 0 -nan -nan
61918540712964 43657 3874.007925 758.655748
61892171691012 43970 653.232659 2201.844371
61892185349124 0 -nan -nan
61892177202180 44163 1285.209021 1310.982497
70370410500 44139 1996.996284 830.961961
