SourceID Photons AvgX AvgY
61894919846916 37223 1989.997448 2067.977111
61918914154500 37164 1049.001857 836.987865
61894971004932 37032 2859.994761 57.958063
61918911878148 37205 3437.991480 1037.281414
61853915918340 37372 1111.006663 2733.859654
61740970041348 37954 1089.403515 2415.070849
61850008380420 36802 2181.432123 1041.238900
61894952674308 37068 1263.014379 809.506690
61918910799876 37311 279.197770 1228.891775
61918898579460 37744 404.016903 2565.223930
61918903132164 37440 612.927698 2060.128579
