SourceID Photons AvgX AvgY
61850004306948 37156 2658.322532 2413.993056
61892291019780 37404 3285.010667 2963.250027
61892290300932 37674 3146.986728 3275.908876
61740941047812 37704 3884.325748 3650.067340
61850005505028 0 -nan -nan
61740942006276 37052 244.997463 3434.947263
61892293895172 36649 1722.919152 1707.827417
61740944761860 36569 79.662146 2753.984358
61892293176324 37233 1740.999060 2014.012758
67603116535812 37109 2151.632003 1549.973645
61918842988548 36447 1446.003485 377.335885
