SourceID Photons AvgX AvgY
61894659144708 77633 3098.005758 3387.082413
61894644767748 78371 1839.007158 3974.967067
61659235825668 76775 3398.899277 2741.019785
61853594713092 77796 2439.658054 2918.977210
61740952549380 0 -nan -nan
67603116655620 77580 979.243503 668.799613
61894688737284 78848 770.823369 2249.979720
67608827303940 78627 308.395640 1058.016101
61894710182916 78873 336.084287 1416.966769
61894681428996 78458 2173.934130 2524.840080
61850003348484 78724 2543.980984 3951.376480
61894718210052 78310 507.419372 1103.939944
