SourceID Photons AvgX AvgY
61740905464836 35893 2156.033266 1599.736662
61894520407044 35895 794.514528 400.151692
61892274606084 35871 1495.987929 490.121658
61740903428100 36010 669.774535 1870.714468
61918741151748 36090 1046.852314 2183.409947
61918747980804 36274 146.998318 1486.490269
61892264302596 35932 1960.889291 3734.121869
61740913491972 35915 3622.096673 409.968286
61892275923972 35462 3357.361796 30.956517
61892265860100 36186 2675.818935 3276.251257
61892267297796 35654 1955.735570 2839.116312
61740893484036 35991 915.509044 3113.993693
