SourceID Photons AvgX AvgY
61894623681540 29122 3432.079940 622.884452
61894623082500 29432 3797.146711 644.551746
61918783803396 29717 1241.407881 1960.003062
61740929426436 29814 1333.022775 1730.793889
61894618170372 29758 573.066470 856.025674
61740924154884 29578 2998.013355 2761.891169
61892278799364 29825 50.947427 3228.001106
61850001191940 29700 2371.033569 3777.396869
61850001311748 29685 843.210140 3558.589827
61894612659204 29666 1465.178116 1064.018304
61740933979140 29575 908.850414 783.980558
61850002749444 29656 1062.043128 979.406461
61918793148420 29606 2531.185503 972.018375
61894573601796 0 -nan -nan
61892279757828 29704 1061.036965 2868.884898
61918763436036 0 -nan -nan
