SourceID Photons AvgX AvgY
61892192178180 29615 3883.580787 3113.214452
61892201163780 30006 2459.579851 1474.994035
61740531184644 30140 1208.488952 2058.176045
61892196850692 30101 1467.073818 2238.913923
61918554251268 29926 2093.963944 3672.929025
61740444563460 29797 2561.712119 4026.138537
61892194214916 0 -nan -nan
61892200804356 0 -nan -nan
61892191579140 0 -nan -nan
61892204278788 30078 1685.311390 866.967485
61918560361476 29964 893.236684 3063.191797
61892186786820 29961 1351.975368 3971.064284
61892187385860 30027 114.260632 3851.020082
