SourceID Photons AvgX AvgY
61892143176708 4587 1676.956617 1878.885110
61735090224132 4633 1481.673214 1469.512627
61740174396420 4652 1094.166595 80.324592
61892148807684 4714 3770.162919 1149.119007
61740050994180 4593 240.040279 1962.832354
61892129518596 4597 1617.938003 3731.027627
61918464874500 4653 479.042553 3166.559639
61892133232644 4579 3932.979472 3306.262066
61740159540228 4656 265.064003 293.251289
61918494946308 4770 1093.113417 458.828931
61892156715012 0 -nan -nan
61892141619204 4684 74.110376 2059.472246
61892131076100 4606 788.952236 3501.041033
61739958262788 4685 564.377801 3338.174386
