SourceID Photons AvgX AvgY
61740347399172 35814 239.991372 1643.531273
61918543947780 35930 220.150320 378.867659
61892181515268 35877 1773.863032 625.664994
61740390530052 36042 215.826758 828.169053
61892182234116 35990 2713.931703 525.919811
61740261377028 36091 951.260758 3169.530659
61740260897796 35654 2810.763084 3222.702530
61892169175044 35800 3595.049190 2651.870559
61892166299652 0 -nan -nan
61918540712964 36151 3869.646096 755.006390
61892171691012 35683 649.912563 2197.824426
61892185349124 0 -nan -nan
61892177202180 36016 1281.753387 1307.166620
70370410500 35897 1993.024570 827.248294
