SourceID Photons AvgX AvgY
61892112865284 35157 741.044003 1949.897915
61739719006212 34952 2170.151379 2918.834916
61918442590212 35093 3757.766136 1395.405579
61892108072964 34948 2647.006467 2596.041576
61739754589188 34803 3098.390771 2456.910755
61892105796612 0 -nan -nan
61892127721476 35291 1226.029498 80.738999
61892125684740 35154 3423.924561 410.628264
61918415034372 34595 1566.004480 3806.099783
61849973276676 35303 1263.817608 2317.591763
61918443788292 34834 3723.170552 1280.542143
61918427614212 34830 2523.238961 2696.943095
67603092813828 35398 1710.983813 175.126646
