SourceID Photons AvgX AvgY
61892167976964 38521 2350.009735 2524.063031
61918542270468 38802 2945.950750 339.987810
61918527054852 39001 3219.759416 1767.968257
61740284619780 38808 347.631442 2472.995413
61892157553668 38493 1040.724158 4049.431949
61892160189444 39003 2508.943133 3706.527216
61918510281732 38264 3567.221409 3334.947705
61892156715012 0 -nan -nan
61892157673476 0 -nan -nan
61892172769284 0 -nan -nan
61918543588356 38587 633.789074 170.770363
61918538796036 38660 407.028738 612.066710
61892178879492 38897 2222.074864 810.018048
