SourceID Photons AvgX AvgY
61740384899076 38441 1085.960485 521.240472
61658589221892 0 -nan -nan
61892182473732 38917 3895.911375 89.708251
61740395801604 38686 1175.915990 315.513338
61892174806020 38421 3271.746102 1296.222847
61849980824580 38990 3925.955065 3465.163221
61918524419076 38269 526.978573 1771.002247
61740320202756 38635 1588.021121 1702.072732
61892180796420 38807 1882.809235 323.957533
61892173248516 38881 2377.926288 1530.977161
61892163304452 38383 351.013834 2993.965480
61918524299268 38376 129.010501 1772.996586
19980962820 38657 29.883850 38.943141
