SourceID Photons AvgX AvgY
61740905464836 44175 2160.014963 1596.976367
61894520407044 44137 798.006435 397.034642
61892274606084 44024 1499.915955 487.030529
61740903428100 43943 673.067747 1867.991808
61918741151748 44129 1050.301049 2180.978155
61918747980804 43950 150.281069 1483.885506
61892264302596 44025 1964.877115 3732.030415
61740913491972 43851 3626.657385 406.925566
61892275923972 43737 3361.859158 27.783364
61892265860100 43995 2679.944835 3274.032345
61892267297796 44229 1959.574284 2836.966131
61740893484036 44205 919.015428 3111.843683
