SourceID Photons AvgX AvgY
61918586240004 4489 3865.954556 19.989084
61892188104708 4440 295.350225 2997.198423
61892190141444 4499 1727.137808 2688.120693
61892190021636 4546 2911.188957 2728.868016
61918551136260 4414 2111.861350 3228.777526
61735093219332 0 -nan -nan
61918577494020 4528 2236.760601 813.281802
61918565872644 4350 129.443218 1837.399080
61892181994500 4489 2856.158610 4026.598352
61892184750084 4604 1429.864248 3559.995222
61892199726084 4546 2838.697756 1096.064672
61740566168580 4564 2805.230061 590.988168
61892197329924 4439 1238.039423 1483.915972
68450846724 4422 37.380823 3110.074401
