SourceID Photons AvgX AvgY
61740761335812 36047 1862.850307 3223.039587
61918635481092 36069 1991.058998 4049.986359
61892237106180 36080 2299.437223 2290.044651
61740809618436 36196 2550.220218 953.726379
61892235189252 0 -nan -nan
61892233152516 36291 1140.133862 3183.051666
61892240580612 36049 692.563150 1470.721102
61892243096580 36288 10.628086 874.990575
61892246571012 35787 1380.116076 32.433901
61892241179652 36403 2196.745790 1352.664725
61892244174852 35860 3687.014668 635.000697
61892245372932 36150 2723.923071 329.778893
61658940978180 36247 3892.972577 1032.993737
87800677380 36293 2683.466922 188.690023
