SourceID Photons AvgX AvgY
61894919846916 28823 1990.218124 2065.032890
61918914154500 28858 1049.153614 833.997332
61894971004932 28545 2860.423962 54.963671
61918911878148 28810 3438.437765 1034.577195
61853915918340 29033 1111.439121 2730.979954
61740970041348 29160 1089.991015 2412.413957
61850008380420 28957 2181.997790 1038.471216
61894952674308 28881 1263.552162 806.851598
61918910799876 28849 279.924503 1225.950224
61918898579460 29170 404.396743 2562.821426
61918903132164 29029 612.999104 2057.491164
