SourceID Photons AvgX AvgY
61740761335812 4585 1866.719738 3222.653435
61918635481092 4660 1994.987768 4049.020386
61892237106180 4695 2303.153355 2290.004899
61740809618436 4760 2553.985294 954.083193
61892235189252 0 -nan -nan
61892233152516 4630 1144.428726 3182.719006
61892240580612 4708 697.043331 1470.891674
61892243096580 4602 15.306171 875.489352
61892246571012 4689 1384.271060 33.328215
61892241179652 4825 2200.388187 1352.928912
61892244174852 4709 3690.095986 635.712465
61892245372932 4733 2727.297486 330.372702
61658940978180 4662 3895.964393 1033.390176
87800677380 4705 2687.059086 189.391073
