SourceID Photons AvgX AvgY
61894659144708 27645 3096.358437 3388.013746
61894644767748 28141 1837.592445 3975.950357
61659235825668 27481 3397.099814 2742.002220
61853594713092 27970 2438.006829 2919.978119
61740952549380 0 -nan -nan
67603116655620 27726 977.995492 669.935981
61894688737284 28135 769.041123 2250.986103
67608827303940 28127 307.004195 1059.012586
61894710182916 27967 334.990346 1417.987092
61894681428996 27887 2172.149891 2525.857138
61850003348484 27908 2542.258026 3952.056292
61894718210052 28087 506.005269 1104.981949
