SourceID Photons AvgX AvgY
61918586240004 43052 3847.996075 24.993264
61892188104708 41643 274.965757 3004.387412
61892190141444 42282 1707.885885 2695.027529
61892190021636 42510 2892.791555 2735.969866
61918551136260 42217 2092.634650 3236.004832
61735093219332 0 -nan -nan
61918577494020 42593 2217.633813 818.993027
61918565872644 41533 108.951918 1843.952881
61892181994500 42330 2837.567234 4034.459957
61892184750084 41889 1410.003271 3567.687412
61892199726084 42742 2819.999719 1101.991648
61740566168580 42617 2786.636553 596.143605
61892197329924 42392 1218.016984 1489.986790
68450846724 41939 16.796466 3117.293951
