SourceID Photons AvgX AvgY
61918786918404 38559 3638.337431 1707.520734
61894613617668 38635 139.850705 1132.530736
61740922956804 38938 504.057913 3081.537521
61740917445636 38893 2124.380300 4027.704780
61894593849348 38537 1207.356540 1868.065288
61892277002244 39176 3797.925337 3919.059399
61892280716292 38508 1320.003947 2582.031760
61740935416836 38770 728.530591 576.208899
61892286706692 38779 292.353181 331.209521
61894588937220 38739 2505.860631 2044.582307
61894594568196 38544 2971.983240 1829.920221
61894571804676 0 -nan -nan
61894587379716 0 -nan -nan
61894561620996 38874 1072.163400 3094.139451
61894610143236 38863 1200.991740 1259.026555
61918780448772 38733 1676.935094 2400.906359
61918779490308 38645 1838.811800 2499.900893
61918799498244 38587 259.130873 412.228834
