SourceID Photons AvgX AvgY
61740761335812 44394 1860.022075 3223.463914
61918635481092 44284 1988.439459 4050.696030
61892237106180 44302 2296.986863 2290.061826
61740809618436 44294 2547.965684 953.089154
61892235189252 0 -nan -nan
61892233152516 44071 1137.184089 3183.559415
61892240580612 44140 689.599094 1470.300091
61892243096580 44144 7.227007 874.796983
61892246571012 44259 1377.249780 31.964685
61892241179652 44054 2194.024061 1352.161892
61892244174852 44400 3684.979302 634.713559
61892245372932 44344 2721.358177 329.032744
61658940978180 44338 3890.969620 1032.870427
87800677380 44529 2681.018505 188.005143
