SourceID Photons AvgX AvgY
61892167976964 4585 2349.789095 2511.687895
61918542270468 4659 2944.955355 329.549045
61918527054852 4699 3218.359651 1756.039157
61740284619780 4749 349.066961 2460.568330
61892157553668 4609 1041.438707 4035.600564
61892160189444 4613 2508.225233 3692.915023
61918510281732 4708 3565.951784 3321.611300
61892156715012 0 -nan -nan
61892157673476 4655 3260.949731 4069.644039
61892172769284 0 -nan -nan
61918543588356 4713 634.937195 160.340335
61918538796036 4728 408.675761 601.458545
61892178879492 4645 2222.015070 799.122713
