SourceID Photons AvgX AvgY
67608869955588 9 0.000000 3063.444444
61894799559684 35084 367.942424 2747.100245
61892297609220 0 -nan -nan
61894844128260 0 -nan -nan
61740957102084 0 -nan -nan
61740957940740 0 -nan -nan
61918858084356 35247 2880.010441 2934.875621
61894804951044 35254 3032.444744 2508.909684
61918874857476 34874 3670.091673 1168.879079
61894849040388 35302 3580.039290 832.982975
61918867429380 34712 525.021549 1989.982657
61894859942916 34780 2031.722915 448.748016
61894852275204 34951 2637.870876 727.912048
